############################################################
# Information corrected after discussion with R. Belmont
# EBL extinction coefficient:
#   - for a flat LCDM universe (Omega_M=0.3,Omega_L=0.7)
#   - computed from EBL tables by Dominguez
# Nan added to position (0,0) for np.loadtxt
# First row: energy observed at z=0 (GeV), with  200 values in log scale
# First col: source redshift, with  200 values in log scale
############################################################
   Nan           0.1000000E+00   0.1084366E+00   0.1175850E+00   0.1275051E+00   0.1382622E+00   0.1499268E+00   0.1625756E+00   0.1762914E+00   0.1911644E+00   0.2072922E+00   0.2247806E+00   0.2437444E+00   0.2643081E+00   0.2866068E+00   0.3107866E+00   0.3370064E+00   0.3654383E+00   0.3962689E+00   0.4297005E+00   0.4659526E+00   0.5052631E+00   0.5478901E+00   0.5941134E+00   0.6442364E+00   0.6985880E+00   0.7575250E+00   0.8214344E+00   0.8907355E+00   0.9658832E+00   0.1047371E+01   0.1135733E+01   0.1231551E+01   0.1335452E+01   0.1448118E+01   0.1570290E+01   0.1702769E+01   0.1846425E+01   0.2002200E+01   0.2171118E+01   0.2354286E+01   0.2552908E+01   0.2768287E+01   0.3001836E+01   0.3255089E+01   0.3529707E+01   0.3827494E+01   0.4150405E+01   0.4500558E+01   0.4880252E+01   0.5291979E+01   0.5738442E+01   0.6222571E+01   0.6747544E+01   0.7316807E+01   0.7934097E+01   0.8603464E+01   0.9329304E+01   0.1011638E+02   0.1096986E+02   0.1189534E+02   0.1289890E+02   0.1398713E+02   0.1516717E+02   0.1644676E+02   0.1783431E+02   0.1933892E+02   0.2097046E+02   0.2273966E+02   0.2465811E+02   0.2673842E+02   0.2899423E+02   0.3144035E+02   0.3409285E+02   0.3696913E+02   0.4008806E+02   0.4347013E+02   0.4713753E+02   0.5111433E+02   0.5542665E+02   0.6010277E+02   0.6517340E+02   0.7067181E+02   0.7663411E+02   0.8309942E+02   0.9011018E+02   0.9771242E+02   0.1059560E+03   0.1148951E+03   0.1245883E+03   0.1350994E+03   0.1464971E+03   0.1588565E+03   0.1722586E+03   0.1867914E+03   0.2025502E+03   0.2196385E+03   0.2381686E+03   0.2582619E+03   0.2800504E+03   0.3036771E+03   0.3292971E+03   0.3570786E+03   0.3872039E+03   0.4198707E+03   0.4552935E+03   0.4937048E+03   0.5353567E+03   0.5805226E+03   0.6294989E+03   0.6826072E+03   0.7401960E+03   0.8026434E+03   0.8703591E+03   0.9437878E+03   0.1023411E+04   0.1109752E+04   0.1203378E+04   0.1304902E+04   0.1414991E+04   0.1534368E+04   0.1663817E+04   0.1804186E+04   0.1956398E+04   0.2121452E+04   0.2300430E+04   0.2494508E+04   0.2704960E+04   0.2933166E+04   0.3180626E+04   0.3448962E+04   0.3739937E+04   0.4055461E+04   0.4397604E+04   0.4768612E+04   0.5170920E+04   0.5607170E+04   0.6080224E+04   0.6593188E+04   0.7149429E+04   0.7752597E+04   0.8406653E+04   0.9115888E+04   0.9884959E+04   0.1071891E+05   0.1162322E+05   0.1260383E+05   0.1366716E+05   0.1482021E+05   0.1607053E+05   0.1742633E+05   0.1889652E+05   0.2049075E+05   0.2221947E+05   0.2409404E+05   0.2612675E+05   0.2833096E+05   0.3072113E+05   0.3331295E+05   0.3612343E+05   0.3917101E+05   0.4247572E+05   0.4605922E+05   0.4994505E+05   0.5415871E+05   0.5872787E+05   0.6368250E+05   0.6905514E+05   0.7488104E+05   0.8119845E+05   0.8804884E+05   0.9547716E+05   0.1035322E+06   0.1122668E+06   0.1217383E+06   0.1320088E+06   0.1431459E+06   0.1552225E+06   0.1683180E+06   0.1825183E+06   0.1979167E+06   0.2146141E+06   0.2327202E+06   0.2523539E+06   0.2736440E+06   0.2967302E+06   0.3217642E+06   0.3489101E+06   0.3783463E+06   0.4102658E+06   0.4448783E+06   0.4824109E+06   0.5231099E+06   0.5672426E+06   0.6150986E+06   0.6669920E+06   0.7232634E+06   0.7842822E+06   0.8504489E+06   0.9221979E+06   0.1000000E+07
 0.1000000E-02   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.9999999E+00   0.9999996E+00   0.9999991E+00   0.9999982E+00   0.9999966E+00   0.9999943E+00   0.9999910E+00   0.9999864E+00   0.9999803E+00   0.9999724E+00   0.9999626E+00   0.9999505E+00   0.9999361E+00   0.9999190E+00   0.9998991E+00   0.9998760E+00   0.9998492E+00   0.9998175E+00   0.9997799E+00   0.9997352E+00   0.9996811E+00   0.9996160E+00   0.9995376E+00   0.9994436E+00   0.9993311E+00   0.9991975E+00   0.9990404E+00   0.9988563E+00   0.9986433E+00   0.9983981E+00   0.9981180E+00   0.9978048E+00   0.9974507E+00   0.9970601E+00   0.9966321E+00   0.9961620E+00   0.9956552E+00   0.9951158E+00   0.9945422E+00   0.9939422E+00   0.9933202E+00   0.9926893E+00   0.9920455E+00   0.9914033E+00   0.9907693E+00   0.9901480E+00   0.9895484E+00   0.9889745E+00   0.9884296E+00   0.9879255E+00   0.9874505E+00   0.9870166E+00   0.9866085E+00   0.9862300E+00   0.9858708E+00   0.9854970E+00   0.9851198E+00   0.9847592E+00   0.9843498E+00   0.9838589E+00   0.9833450E+00   0.9828185E+00   0.9821723E+00   0.9815004E+00   0.9807504E+00   0.9799496E+00   0.9791334E+00   0.9780912E+00   0.9770405E+00   0.9758444E+00   0.9744577E+00   0.9728092E+00   0.9708837E+00   0.9686805E+00   0.9658522E+00   0.9623514E+00   0.9579646E+00   0.9523841E+00   0.9451900E+00   0.9358389E+00   0.9241938E+00   0.9096986E+00   0.8913200E+00   0.8695726E+00   0.8429398E+00   0.8119657E+00   0.7761166E+00   0.7358876E+00   0.6911764E+00   0.6429177E+00   0.5924917E+00   0.5388251E+00   0.4868501E+00   0.4354445E+00   0.3845032E+00   0.3392941E+00   0.2959796E+00   0.2577818E+00   0.2246283E+00   0.1933915E+00   0.1687457E+00   0.1446543E+00   0.1215345E+00   0.9858456E-01   0.7198660E-01   0.4550968E-01   0.2185852E-01   0.6850569E-02   0.1160348E-02   0.8173679E-04   0.1804440E-05   0.8993216E-08   0.7240779E-11   0.6874379E-15   0.5726556E-20   0.3357735E-26   0.1183497E-33   0.2420177E-42   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 0.1042559E-02   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.9999999E+00   0.9999996E+00   0.9999991E+00   0.9999981E+00   0.9999965E+00   0.9999941E+00   0.9999906E+00   0.9999858E+00   0.9999794E+00   0.9999712E+00   0.9999610E+00   0.9999484E+00   0.9999334E+00   0.9999156E+00   0.9998948E+00   0.9998707E+00   0.9998427E+00   0.9998097E+00   0.9997705E+00   0.9997239E+00   0.9996675E+00   0.9995996E+00   0.9995179E+00   0.9994199E+00   0.9993025E+00   0.9991633E+00   0.9989995E+00   0.9988076E+00   0.9985855E+00   0.9983298E+00   0.9980378E+00   0.9977113E+00   0.9973421E+00   0.9969349E+00   0.9964888E+00   0.9959987E+00   0.9954704E+00   0.9949081E+00   0.9943103E+00   0.9936849E+00   0.9930366E+00   0.9923789E+00   0.9917079E+00   0.9910386E+00   0.9903778E+00   0.9897304E+00   0.9891055E+00   0.9885075E+00   0.9879397E+00   0.9874144E+00   0.9869194E+00   0.9864673E+00   0.9860421E+00   0.9856477E+00   0.9852734E+00   0.9848839E+00   0.9844909E+00   0.9841151E+00   0.9836886E+00   0.9831771E+00   0.9826417E+00   0.9820932E+00   0.9814200E+00   0.9807200E+00   0.9799386E+00   0.9791045E+00   0.9782541E+00   0.9771685E+00   0.9760741E+00   0.9748282E+00   0.9733839E+00   0.9716669E+00   0.9696618E+00   0.9673675E+00   0.9644226E+00   0.9607780E+00   0.9562117E+00   0.9504042E+00   0.9429196E+00   0.9331946E+00   0.9210897E+00   0.9060310E+00   0.8869533E+00   0.8644004E+00   0.8368140E+00   0.8047781E+00   0.7677651E+00   0.7263176E+00   0.6803658E+00   0.6309112E+00   0.5794048E+00   0.5247937E+00   0.4721268E+00   0.4202710E+00   0.3691425E+00   0.3240079E+00   0.2810039E+00   0.2433033E+00   0.2107719E+00   0.1803083E+00   0.1564189E+00   0.1332091E+00   0.1110904E+00   0.8930953E-01   0.6434200E-01   0.3988562E-01   0.1856460E-01   0.5536151E-02   0.8690537E-03   0.5464615E-04   0.1024785E-05   0.4071383E-08   0.2417394E-11   0.1544950E-15   0.7809406E-21   0.2481288E-27   0.4204122E-35   0.3660720E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 0.1086930E-02   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.9999999E+00   0.9999996E+00   0.9999990E+00   0.9999980E+00   0.9999964E+00   0.9999938E+00   0.9999902E+00   0.9999852E+00   0.9999786E+00   0.9999700E+00   0.9999593E+00   0.9999462E+00   0.9999305E+00   0.9999120E+00   0.9998904E+00   0.9998652E+00   0.9998360E+00   0.9998016E+00   0.9997607E+00   0.9997121E+00   0.9996534E+00   0.9995825E+00   0.9994973E+00   0.9993951E+00   0.9992728E+00   0.9991276E+00   0.9989568E+00   0.9987567E+00   0.9985252E+00   0.9982586E+00   0.9979542E+00   0.9976138E+00   0.9972289E+00   0.9968044E+00   0.9963394E+00   0.9958285E+00   0.9952777E+00   0.9946916E+00   0.9940685E+00   0.9934166E+00   0.9927408E+00   0.9920554E+00   0.9913561E+00   0.9906585E+00   0.9899699E+00   0.9892952E+00   0.9886440E+00   0.9880208E+00   0.9874291E+00   0.9868818E+00   0.9863660E+00   0.9858949E+00   0.9854519E+00   0.9850409E+00   0.9846509E+00   0.9842451E+00   0.9838356E+00   0.9834441E+00   0.9829997E+00   0.9824668E+00   0.9819090E+00   0.9813375E+00   0.9806362E+00   0.9799069E+00   0.9790930E+00   0.9782240E+00   0.9773382E+00   0.9762073E+00   0.9750674E+00   0.9737697E+00   0.9722655E+00   0.9704773E+00   0.9683893E+00   0.9660002E+00   0.9629341E+00   0.9591401E+00   0.9543873E+00   0.9483440E+00   0.9405578E+00   0.9304450E+00   0.9178637E+00   0.9022221E+00   0.8824224E+00   0.8590396E+00   0.8304732E+00   0.7973504E+00   0.7591518E+00   0.7164705E+00   0.6692724E+00   0.6186296E+00   0.5660657E+00   0.5105511E+00   0.4572477E+00   0.4050115E+00   0.3537782E+00   0.3088013E+00   0.2661945E+00   0.2290717E+00   0.1972331E+00   0.1676081E+00   0.1445237E+00   0.1222382E+00   0.1011549E+00   0.8056617E-01   0.5723368E-01   0.3475964E-01   0.1565698E-01   0.4433187E-02   0.6428482E-03   0.3590722E-04   0.5680099E-06   0.1781434E-08   0.7698937E-12   0.3256430E-16   0.9776588E-22   0.1639653E-28   0.1294217E-36   0.4626413E-46   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 0.1133189E-02   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.9999999E+00   0.9999996E+00   0.9999990E+00   0.9999979E+00   0.9999962E+00   0.9999936E+00   0.9999898E+00   0.9999846E+00   0.9999776E+00   0.9999687E+00   0.9999576E+00   0.9999439E+00   0.9999276E+00   0.9999082E+00   0.9998857E+00   0.9998595E+00   0.9998290E+00   0.9997932E+00   0.9997505E+00   0.9996999E+00   0.9996386E+00   0.9995647E+00   0.9994759E+00   0.9993693E+00   0.9992418E+00   0.9990904E+00   0.9989124E+00   0.9987037E+00   0.9984623E+00   0.9981844E+00   0.9978670E+00   0.9975121E+00   0.9971109E+00   0.9966683E+00   0.9961836E+00   0.9956510E+00   0.9950769E+00   0.9944659E+00   0.9938164E+00   0.9931369E+00   0.9924326E+00   0.9917182E+00   0.9909893E+00   0.9902624E+00   0.9895447E+00   0.9888416E+00   0.9881630E+00   0.9875136E+00   0.9868971E+00   0.9863267E+00   0.9857893E+00   0.9852985E+00   0.9848368E+00   0.9844087E+00   0.9840023E+00   0.9835795E+00   0.9831528E+00   0.9827449E+00   0.9822819E+00   0.9817267E+00   0.9811456E+00   0.9805502E+00   0.9798196E+00   0.9790599E+00   0.9782120E+00   0.9773068E+00   0.9763841E+00   0.9752062E+00   0.9740189E+00   0.9726674E+00   0.9711008E+00   0.9692385E+00   0.9670643E+00   0.9645767E+00   0.9613846E+00   0.9574353E+00   0.9524886E+00   0.9462004E+00   0.9381013E+00   0.9275864E+00   0.9145117E+00   0.8982672E+00   0.8777222E+00   0.8534845E+00   0.8239120E+00   0.7896776E+00   0.7502724E+00   0.7063438E+00   0.6578966E+00   0.6060768E+00   0.5524827E+00   0.4961105E+00   0.4422313E+00   0.3896890E+00   0.3384376E+00   0.2937043E+00   0.2515827E+00   0.2151177E+00   0.1840411E+00   0.1553170E+00   0.1330828E+00   0.1117599E+00   0.9174005E-01   0.7235939E-01   0.5065628E-01   0.3011444E-01   0.1310859E-01   0.3516242E-02   0.4693962E-03   0.2317168E-04   0.3069391E-06   0.7522379E-09   0.2334243E-12   0.6419591E-17   0.1119415E-22   0.9642049E-30   0.3431426E-38   0.4847409E-48   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 0.1181417E-02   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.9999999E+00   0.9999996E+00   0.9999990E+00   0.9999979E+00   0.9999960E+00   0.9999933E+00   0.9999893E+00   0.9999839E+00   0.9999767E+00   0.9999674E+00   0.9999558E+00   0.9999415E+00   0.9999245E+00   0.9999043E+00   0.9998808E+00   0.9998535E+00   0.9998217E+00   0.9997843E+00   0.9997399E+00   0.9996871E+00   0.9996232E+00   0.9995462E+00   0.9994535E+00   0.9993424E+00   0.9992094E+00   0.9990516E+00   0.9988660E+00   0.9986484E+00   0.9983967E+00   0.9981070E+00   0.9977761E+00   0.9974061E+00   0.9969879E+00   0.9965265E+00   0.9960211E+00   0.9954660E+00   0.9948675E+00   0.9942306E+00   0.9935536E+00   0.9928453E+00   0.9921113E+00   0.9913667E+00   0.9906071E+00   0.9898495E+00   0.9891016E+00   0.9883689E+00   0.9876617E+00   0.9869851E+00   0.9863426E+00   0.9857484E+00   0.9851884E+00   0.9846770E+00   0.9841960E+00   0.9837499E+00   0.9833265E+00   0.9828860E+00   0.9824414E+00   0.9820165E+00   0.9815341E+00   0.9809556E+00   0.9803503E+00   0.9797300E+00   0.9789690E+00   0.9781776E+00   0.9772944E+00   0.9763515E+00   0.9753903E+00   0.9741634E+00   0.9729269E+00   0.9715193E+00   0.9698878E+00   0.9679485E+00   0.9656847E+00   0.9630946E+00   0.9597715E+00   0.9556608E+00   0.9505128E+00   0.9439704E+00   0.9355464E+00   0.9246148E+00   0.9110292E+00   0.8941613E+00   0.8728472E+00   0.8477297E+00   0.8171249E+00   0.7817547E+00   0.7411233E+00   0.6959358E+00   0.6462395E+00   0.5932578E+00   0.5386653E+00   0.4814866E+00   0.4270974E+00   0.3743281E+00   0.3231488E+00   0.2787472E+00   0.2371997E+00   0.2014719E+00   0.1712242E+00   0.1434598E+00   0.1221166E+00   0.1017893E+00   0.8285493E-01   0.6469077E-01   0.4460114E-01   0.2593013E-01   0.1089163E-01   0.2761317E-02   0.3381389E-03   0.1467389E-04   0.1615258E-06   0.3060743E-09   0.6723023E-13   0.1180183E-17   0.1167748E-23   0.5020358E-31   0.7785219E-40   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 0.1231697E-02   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.1000000E+01   0.9999999E+00   0.9999996E+00   0.9999989E+00   0.9999978E+00   0.9999959E+00   0.9999930E+00   0.9999889E+00   0.9999832E+00   0.9999757E+00   0.9999660E+00   0.9999539E+00   0.9999390E+00   0.9999212E+00   0.9999002E+00   0.9998757E+00   0.9998472E+00   0.9998141E+00   0.9997751E+00   0.9997288E+00   0.9996737E+00   0.9996071E+00   0.9995268E+00   0.9994302E+00   0.9993144E+00   0.9991757E+00   0.9990112E+00   0.9988176E+00   0.9985908E+00   0.9983284E+00   0.9980263E+00   0.9976814E+00   0.9972956E+00   0.9968596E+00   0.9963786E+00   0.9958518E+00   0.9952731E+00   0.9946492E+00   0.9939853E+00   0.9932797E+00   0.9925415E+00   0.9917764E+00   0.9910003E+00   0.9902087E+00   0.9894192E+00   0.9886397E+00   0.9878762E+00   0.9871394E+00   0.9864343E+00   0.9857649E+00   0.9851457E+00   0.9845622E+00   0.9840294E+00   0.9835283E+00   0.9830635E+00   0.9826224E+00   0.9821634E+00   0.9817003E+00   0.9812576E+00   0.9807550E+00   0.9801523E+00   0.9795218E+00   0.9788756E+00   0.9780828E+00   0.9772584E+00   0.9763385E+00   0.9753564E+00   0.9743552E+00   0.9730774E+00   0.9717896E+00   0.9703236E+00   0.9686246E+00   0.9666052E+00   0.9642483E+00   0.9615516E+00   0.9580923E+00   0.9538139E+00   0.9484568E+00   0.9416505E+00   0.9328897E+00   0.9215261E+00   0.9074116E+00   0.8898994E+00   0.8677921E+00   0.8417696E+00   0.8101064E+00   0.7735769E+00   0.7317009E+00   0.6852452E+00   0.6343030E+00   0.5801784E+00   0.5246241E+00   0.4666955E+00   0.4118671E+00   0.3589543E+00   0.3079412E+00   0.2639611E+00   0.2230768E+00   0.1881638E+00   0.1588093E+00   0.1320588E+00   0.1116431E+00   0.9233877E-01   0.7450532E-01   0.5755846E-01   0.3905637E-01   0.2218449E-01   0.8977902E-02   0.2146054E-02   0.2401705E-03   0.9111469E-05   0.8268449E-07   0.1198073E-09   0.1835341E-13   0.2017208E-18   0.1105363E-24   0.2302274E-32   0.1501293E-41   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
